trial_id,participant_number,session_trial_id,section_trial_id,language_variety,orthography_condition,picture_condition,order_condition,speaker_condition,task,block,picture_id,word_id,test_words,dialect_words,target_length,exposure_count,target,primary_coder_response,primary_coder_response_length,primary_max_word_length,primary_coder_correct,primary_coder_nLED,secondary_coder_response,secondary_coder_response_length,secondary_max_word_length,secondary_coder_correct,secondary_coder_nLED,lenient_max_word_length,lenient_correct,lenient_nLED,stringent_max_word_length,stringent_correct,stringent_nLED,submission_time,running_time
4317,66,67,7,dialect,opaque,no_picture,RR,male,R,TEST,0,1,training_word,shifted_word,3,5,nEf,nifs,4,4,0,0.5,nifs,4,4,0,0.5,4,0,0.5,4,0,0.5,11s,2738s (~45.63 minutes)
4320,66,68,8,dialect,opaque,no_picture,RR,male,R,TEST,0,17,training_word,no_shift_word,4,5,mOls,mOlEs,5,5,0,0.2,mOlEs,5,5,0,0.2,5,0,0.2,5,0,0.2,20s,2758s (~45.97 minutes)
4323,66,69,9,dialect,opaque,no_picture,RR,male,R,TEST,0,12,testing_word,can_shift_word,4,0,skub,slib,4,4,0,0.5,slib,4,4,0,0.5,4,0,0.5,4,0,0.5,16s,2774s (~46.23 minutes)
4325,66,70,10,dialect,opaque,no_picture,RR,male,R,TEST,0,4,training_word,no_shift_word,3,5,mif,nif,3,3,0,0.333333,nif,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,13s,2787s (~46.45 minutes)
4327,66,71,11,dialect,opaque,no_picture,RR,male,R,TEST,0,6,training_word,no_shift_word,3,5,lOm,lam,3,3,0,0.333333,flam,4,4,0,0.5,3,0,0.333333,4,0,0.5,35s,2822s (~47.03 minutes)
4329,66,72,12,dialect,opaque,no_picture,RR,male,R,TEST,0,22,training_word,no_shift_word,5,5,nOflE,nifla,5,5,0,0.4,nifla,5,5,0,0.4,5,0,0.4,5,0,0.4,19s,2841s (~47.35 minutes)
4330,66,73,13,dialect,opaque,no_picture,RR,male,R,TEST,0,15,training_word,shifted_word,4,5,balf,bilaf,5,5,0,0.4,bilaf,5,5,0,0.4,5,0,0.4,5,0,0.4,26s,2867s (~47.78 minutes)
4332,66,74,14,dialect,opaque,no_picture,RR,male,R,TEST,0,11,training_word,shifted_word,4,5,blaf,bnOf,4,4,0,0.5,bnOf,4,4,0,0.5,4,0,0.5,4,0,0.5,15s,2882s (~48.03 minutes)
4335,66,75,15,dialect,opaque,no_picture,RR,male,R,TEST,0,38,training_word,no_shift_word,6,5,snibOl,snibOla,7,7,0,0.142857,snibOla,7,7,0,0.142857,7,0,0.142857,7,0,0.142857,43s,2925s (~48.75 minutes)
4339,66,76,16,dialect,opaque,no_picture,RR,male,R,TEST,0,37,training_word,shifted_word,6,5,blEkus,bElixu,6,6,0,0.666667,bElihu,6,6,0,0.666667,6,0,0.666667,6,0,0.666667,37s,2962s (~49.37 minutes)
4344,66,77,17,dialect,opaque,no_picture,RR,male,R,TEST,0,16,testing_word,can_shift_word,4,0,dOlk,dilas,5,5,0,0.6,dilas,5,5,0,0.6,5,0,0.6,5,0,0.6,33s,2995s (~49.92 minutes)
4346,66,78,18,dialect,opaque,no_picture,RR,male,R,TEST,0,39,testing_word,can_shift_word,6,0,klusim,fislasam,8,8,0,0.625,sislasam,8,8,0,0.625,8,0,0.625,8,0,0.625,15s,3010s (~50.17 minutes)
4349,66,79,19,dialect,opaque,no_picture,RR,male,R,TEST,0,23,testing_word,can_shift_word,5,0,dikla,dilab,5,5,0,0.4,dilaf,5,5,0,0.4,5,0,0.4,5,0,0.4,14s,3024s (~50.4 minutes)
4352,66,80,20,dialect,opaque,no_picture,RR,male,R,TEST,0,19,testing_word,can_shift_word,4,0,suld,lad,3,4,0,0.75,lad,3,4,0,0.75,4,0,0.75,4,0,0.75,18s,3042s (~50.7 minutes)
4355,66,81,21,dialect,opaque,no_picture,RR,male,R,TEST,0,5,training_word,shifted_word,3,5,nal,nOla,4,4,0,0.5,nOla,4,4,0,0.5,4,0,0.5,4,0,0.5,32s,3074s (~51.23 minutes)
4357,66,82,22,dialect,opaque,no_picture,RR,male,R,TEST,0,26,training_word,shifted_word,5,5,kublE,bina,4,5,0,1,bina,4,5,0,1,5,0,1,5,0,1,18s,3092s (~51.53 minutes)
4359,66,83,23,dialect,opaque,no_picture,RR,male,R,TEST,0,14,testing_word,can_shift_word,4,0,klEb,silaf,5,5,0,0.8,silab,5,5,0,0.6,5,0,0.6,5,0,0.8,15s,3107s (~51.78 minutes)
4361,66,84,24,dialect,opaque,no_picture,RR,male,R,TEST,0,31,testing_word,can_shift_word,5,0,klufE,lasna,5,5,0,1,lasna,5,5,0,1,5,0,1,5,0,1,12s,3119s (~51.98 minutes)
4363,66,85,25,dialect,opaque,no_picture,RR,male,R,TEST,0,20,training_word,no_shift_word,4,5,nifs,nifs,4,4,1,0,nifs,4,4,1,0,4,1,0,4,1,0,30s,3149s (~52.48 minutes)
4365,66,86,26,dialect,opaque,no_picture,RR,male,R,TEST,0,35,training_word,shifted_word,5,5,slOku,smila,5,5,0,0.8,smila,5,5,0,0.8,5,0,0.8,5,0,0.8,17s,3166s (~52.77 minutes)
4367,66,87,27,dialect,opaque,no_picture,RR,male,R,TEST,0,42,testing_word,can_shift_word,6,0,flabun,flilabna,8,8,0,0.5,flilabna,8,8,0,0.5,8,0,0.5,8,0,0.5,14s,3180s (~53 minutes)
4369,66,88,28,dialect,opaque,no_picture,RR,male,R,TEST,0,33,testing_word,can_shift_word,5,0,klOda,ladna,5,5,0,0.6,ladna,5,5,0,0.6,5,0,0.6,5,0,0.6,13s,3193s (~53.22 minutes)
4371,66,89,29,dialect,opaque,no_picture,RR,male,R,TEST,0,40,training_word,shifted_word,6,5,flEsOd,l,1,6,0,0.833333,l,1,6,0,0.833333,6,0,0.833333,6,0,0.833333,24s,3217s (~53.62 minutes)
4374,66,90,30,dialect,opaque,no_picture,RR,male,R,TEST,0,8,training_word,shifted_word,4,5,snid,fnid,4,4,0,0.25,flid,4,4,0,0.5,4,0,0.25,4,0,0.5,18s,3235s (~53.92 minutes)
4376,66,91,31,dialect,opaque,no_picture,RR,male,R,TEST,0,34,training_word,no_shift_word,5,5,flidu,flaida,6,6,0,0.333333,flaida,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,13s,3248s (~54.13 minutes)
4381,66,92,32,dialect,opaque,no_picture,RR,male,R,TEST,0,18,training_word,no_shift_word,4,5,fOns,blinas,6,6,0,0.666667,blinas,6,6,0,0.666667,6,0,0.666667,6,0,0.666667,62s (~1.03 minutes),3310s (~55.17 minutes)
4384,66,93,33,dialect,opaque,no_picture,RR,male,R,TEST,0,30,training_word,shifted_word,5,5,skEfi,siafi,5,5,0,0.4,siafi,5,5,0,0.4,5,0,0.4,5,0,0.4,19s,3329s (~55.48 minutes)
4387,66,94,34,dialect,opaque,no_picture,RR,male,R,TEST,0,2,training_word,no_shift_word,3,5,fub,fab,3,3,0,0.333333,fab,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,24s,3353s (~55.88 minutes)
4390,66,95,35,dialect,opaque,no_picture,RR,male,R,TEST,0,7,training_word,shifted_word,3,5,daf,dOf,3,3,0,0.333333,dOf,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,23s,3376s (~56.27 minutes)
4393,66,96,36,dialect,opaque,no_picture,RR,male,R,TEST,0,13,training_word,no_shift_word,4,5,flOb,flab,4,4,0,0.25,flab,4,4,0,0.25,4,0,0.25,4,0,0.25,15s,3391s (~56.52 minutes)
4396,66,97,37,dialect,opaque,no_picture,RR,male,R,TEST,0,24,training_word,no_shift_word,5,5,dEsna,dafsnas,7,7,0,0.428571,dafnas,6,6,0,0.5,7,0,0.428571,6,0,0.5,20s,3411s (~56.85 minutes)
4400,66,98,38,dialect,opaque,no_picture,RR,male,R,TEST,0,41,training_word,no_shift_word,6,5,slinab,fniba,5,6,0,0.666667,fnibax,6,6,0,0.666667,6,0,0.666667,6,0,0.666667,37s,3448s (~57.47 minutes)
4450,66,99,39,dialect,opaque,no_picture,RR,male,R,TEST,0,28,testing_word,can_shift_word,5,0,luskO,la,2,5,0,0.8,la,2,5,0,0.8,5,0,0.8,5,0,0.8,3367s (~56.12 minutes),6815s (~1.89 hours)
4451,66,100,40,dialect,opaque,no_picture,RR,male,R,TEST,0,9,training_word,no_shift_word,4,5,snOf,fnaf,4,4,0,0.5,fnaf,4,4,0,0.5,4,0,0.5,4,0,0.5,21s,6836s (~1.9 hours)
4452,66,101,41,dialect,opaque,no_picture,RR,male,R,TEST,0,29,training_word,no_shift_word,5,5,smiba,nEbOl,5,5,0,1,nEbOl,5,5,0,1,5,0,1,5,0,1,18s,6854s (~1.9 hours)
4453,66,102,42,dialect,opaque,no_picture,RR,male,R,TEST,0,32,training_word,shifted_word,5,5,smadu,nada,4,5,0,0.6,nada,4,5,0,0.6,5,0,0.6,5,0,0.6,18s,6872s (~1.91 hours)
4034,67,1,1,dialect,opaque,no_picture,RR,male,R,TR1,0,7,training_word,shifted_word,3,1,daf,dama,4,4,0,0.5,dama,4,4,0,0.5,4,0,0.5,4,0,0.5,NA,616s (~10.27 minutes)
4051,67,2,2,dialect,opaque,no_picture,RR,male,R,TR1,0,22,training_word,no_shift_word,5,1,nOflE,naE,3,5,0,0.6,naE,3,5,0,0.6,5,0,0.6,5,0,0.6,33s,649s (~10.82 minutes)
4065,67,3,3,dialect,opaque,no_picture,RR,male,R,TR1,0,40,training_word,shifted_word,6,1,flEsOd,mad,3,6,0,0.833333,mad,3,6,0,0.833333,6,0,0.833333,6,0,0.833333,30s,679s (~11.32 minutes)
4079,67,4,4,dialect,opaque,no_picture,RR,male,R,TR1,0,29,training_word,no_shift_word,5,1,smiba,silba,5,5,0,0.4,suba,4,5,0,0.4,5,0,0.4,5,0,0.4,26s,705s (~11.75 minutes)
4099,67,5,5,dialect,opaque,no_picture,RR,male,R,TR1,0,27,training_word,shifted_word,5,1,bEsmi,disb,4,5,0,0.8,dEsp,4,5,0,0.6,5,0,0.6,5,0,0.8,63s (~1.05 minutes),768s (~12.8 minutes)
4107,67,6,6,dialect,opaque,no_picture,RR,male,R,TR1,0,5,training_word,shifted_word,3,1,nal,dObla,5,5,0,0.8,dOgla,5,5,0,0.8,5,0,0.8,5,0,0.8,22s,790s (~13.17 minutes)
4112,67,7,7,dialect,opaque,no_picture,RR,male,R,TR1,0,24,training_word,no_shift_word,5,1,dEsna,lOdwa,5,5,0,0.8,lOdla,5,5,0,0.8,5,0,0.8,5,0,0.8,25s,815s (~13.58 minutes)
4125,67,8,8,dialect,opaque,no_picture,RR,male,R,TR1,0,41,training_word,no_shift_word,6,1,slinab,nEnEb,5,6,0,0.666667,nEmnEd,6,6,0,0.833333,6,0,0.666667,6,0,0.833333,40s,855s (~14.25 minutes)
4135,67,9,9,dialect,opaque,no_picture,RR,male,R,TR1,0,18,training_word,no_shift_word,4,1,fOns,sublas,6,6,0,0.833333,sublas,6,6,0,0.833333,6,0,0.833333,6,0,0.833333,36s,891s (~14.85 minutes)
4143,67,10,10,dialect,opaque,no_picture,RR,male,R,TR1,0,21,training_word,shifted_word,4,1,nEsk,nask,4,4,0,0.25,nask,4,4,0,0.25,4,0,0.25,4,0,0.25,29s,920s (~15.33 minutes)
4156,67,11,1,dialect,opaque,no_picture,RR,male,R,TR2,0,22,training_word,no_shift_word,5,2,nOflE,nOsbla,6,6,0,0.5,nOspla,6,6,0,0.5,6,0,0.5,6,0,0.5,NA,968s (~16.13 minutes)
4166,67,12,2,dialect,opaque,no_picture,RR,male,R,TR2,0,24,training_word,no_shift_word,5,2,dEsna,dOsna,5,5,0,0.2,dOsna,5,5,0,0.2,5,0,0.2,5,0,0.2,28s,996s (~16.6 minutes)
4172,67,13,3,dialect,opaque,no_picture,RR,male,R,TR2,0,40,training_word,shifted_word,6,2,flEsOd,fasnEd,6,6,0,0.666667,fasnEd,6,6,0,0.666667,6,0,0.666667,6,0,0.666667,29s,1025s (~17.08 minutes)
4177,67,14,4,dialect,opaque,no_picture,RR,male,R,TR2,0,5,training_word,shifted_word,3,2,nal,nOblO,5,5,0,0.6,nOblO,5,5,0,0.6,5,0,0.6,5,0,0.6,28s,1053s (~17.55 minutes)
4184,67,15,5,dialect,opaque,no_picture,RR,male,R,TR2,0,27,training_word,shifted_word,5,2,bEsmi,blEsfE,6,6,0,0.5,lEsbE,5,5,0,0.6,6,0,0.5,5,0,0.6,46s,1099s (~18.32 minutes)
4187,67,16,6,dialect,opaque,no_picture,RR,male,R,TR2,0,21,training_word,shifted_word,4,2,nEsk,nOsk,4,4,0,0.25,lOsk,4,4,0,0.5,4,0,0.25,4,0,0.5,22s,1121s (~18.68 minutes)
4192,67,17,7,dialect,opaque,no_picture,RR,male,R,TR2,0,29,training_word,no_shift_word,5,2,smiba,silba,5,5,0,0.4,suba,4,5,0,0.4,5,0,0.4,5,0,0.4,28s,1149s (~19.15 minutes)
4195,67,18,8,dialect,opaque,no_picture,RR,male,R,TR2,0,7,training_word,shifted_word,3,2,daf,dEs,3,3,0,0.666667,dEs,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,30s,1179s (~19.65 minutes)
4197,67,19,9,dialect,opaque,no_picture,RR,male,R,TR2,0,18,training_word,no_shift_word,4,2,fOns,fas,3,4,0,0.5,fOns,4,4,1,0,4,1,0,4,0,0.5,27s,1206s (~20.1 minutes)
4200,67,20,10,dialect,opaque,no_picture,RR,male,R,TR2,0,41,training_word,no_shift_word,6,2,slinab,fnEbna,6,6,0,0.833333,nEbna,5,6,0,0.666667,6,0,0.666667,6,0,0.833333,32s,1238s (~20.63 minutes)
4210,67,21,1,dialect,opaque,no_picture,RR,male,R,TR3,0,1,training_word,shifted_word,3,2,nEf,nis,3,3,0,0.666667,nis,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,NA,1376s (~22.93 minutes)
4213,67,22,2,dialect,opaque,no_picture,RR,male,R,TR3,0,13,training_word,no_shift_word,4,2,flOb,flEb,4,4,0,0.25,fnEb,4,4,0,0.5,4,0,0.25,4,0,0.5,21s,1397s (~23.28 minutes)
4215,67,23,3,dialect,opaque,no_picture,RR,male,R,TR3,0,32,training_word,shifted_word,5,2,smadu,snOlul,6,6,0,0.666667,snOlu,5,5,0,0.6,5,0,0.6,6,0,0.666667,24s,1421s (~23.68 minutes)
4219,67,24,4,dialect,opaque,no_picture,RR,male,R,TR3,0,9,training_word,no_shift_word,4,2,snOf,finEf,5,5,0,0.6,fnEs,4,4,0,0.75,5,0,0.6,4,0,0.75,30s,1451s (~24.18 minutes)
4222,67,25,5,dialect,opaque,no_picture,RR,male,R,TR3,0,38,training_word,no_shift_word,6,2,snibOl,nEfal,5,6,0,0.666667,nEfal,5,6,0,0.666667,6,0,0.666667,6,0,0.666667,38s,1489s (~24.82 minutes)
4223,67,26,6,dialect,opaque,no_picture,RR,male,R,TR3,0,20,training_word,no_shift_word,4,2,nifs,nEf,3,4,0,0.5,nEf,3,4,0,0.5,4,0,0.5,4,0,0.5,34s,1523s (~25.38 minutes)
4226,67,27,7,dialect,opaque,no_picture,RR,male,R,TR3,0,11,training_word,shifted_word,4,2,blaf,bus,3,4,0,0.75,bus,3,4,0,0.75,4,0,0.75,4,0,0.75,22s,1545s (~25.75 minutes)
4229,67,28,8,dialect,opaque,no_picture,RR,male,R,TR3,0,8,training_word,shifted_word,4,2,snid,nEd,3,4,0,0.5,nEd,3,4,0,0.5,4,0,0.5,4,0,0.5,28s,1573s (~26.22 minutes)
4234,67,29,9,dialect,opaque,no_picture,RR,male,R,TR3,0,17,training_word,no_shift_word,4,2,mOls,sOlEs,5,5,0,0.4,sOlEs,5,5,0,0.4,5,0,0.4,5,0,0.4,40s,1613s (~26.88 minutes)
4239,67,30,10,dialect,opaque,no_picture,RR,male,R,TR3,0,35,training_word,shifted_word,5,2,slOku,nOsk,4,5,0,0.8,nOs,3,5,0,0.8,5,0,0.8,5,0,0.8,43s,1656s (~27.6 minutes)
4244,67,31,1,dialect,opaque,no_picture,RR,male,R,TR4,0,11,training_word,shifted_word,4,3,blaf,nOf,3,4,0,0.75,nOf,3,4,0,0.75,4,0,0.75,4,0,0.75,NA,1690s (~28.17 minutes)
4248,67,32,2,dialect,opaque,no_picture,RR,male,R,TR4,0,38,training_word,no_shift_word,6,3,snibOl,sabla,5,6,0,0.666667,sabla,5,6,0,0.666667,6,0,0.666667,6,0,0.666667,40s,1730s (~28.83 minutes)
4251,67,33,3,dialect,opaque,no_picture,RR,male,R,TR4,0,35,training_word,shifted_word,5,3,slOku,snOkO,5,5,0,0.4,snOkO,5,5,0,0.4,5,0,0.4,5,0,0.4,23s,1753s (~29.22 minutes)
4252,67,34,4,dialect,opaque,no_picture,RR,male,R,TR4,0,17,training_word,no_shift_word,4,3,mOls,flOs,4,4,0,0.75,flOs,4,4,0,0.75,4,0,0.75,4,0,0.75,44s,1797s (~29.95 minutes)
4253,67,35,5,dialect,opaque,no_picture,RR,male,R,TR4,0,8,training_word,shifted_word,4,3,snid,snEd,4,4,0,0.25,snEd,4,4,0,0.25,4,0,0.25,4,0,0.25,34s,1831s (~30.52 minutes)
4254,67,36,6,dialect,opaque,no_picture,RR,male,R,TR4,0,13,training_word,no_shift_word,4,3,flOb,flOb,4,4,1,0,flOb,4,4,1,0,4,1,0,4,1,0,25s,1856s (~30.93 minutes)
4255,67,37,7,dialect,opaque,no_picture,RR,male,R,TR4,0,20,training_word,no_shift_word,4,3,nifs,nis,3,4,0,0.25,nis,3,4,0,0.25,4,0,0.25,4,0,0.25,29s,1885s (~31.42 minutes)
4256,67,38,8,dialect,opaque,no_picture,RR,male,R,TR4,0,9,training_word,no_shift_word,4,3,snOf,fnuf,4,4,0,0.5,snuf,4,4,0,0.25,4,0,0.25,4,0,0.5,22s,1907s (~31.78 minutes)
4257,67,39,9,dialect,opaque,no_picture,RR,male,R,TR4,0,32,training_word,shifted_word,5,3,smadu,sOda,4,5,0,0.6,sOdO,4,5,0,0.6,5,0,0.6,5,0,0.6,42s,1949s (~32.48 minutes)
4258,67,40,10,dialect,opaque,no_picture,RR,male,R,TR4,0,1,training_word,shifted_word,3,3,nEf,nuf,3,3,0,0.333333,muf,3,3,0,0.666667,3,0,0.333333,3,0,0.666667,25s,1974s (~32.9 minutes)
4261,67,41,1,dialect,opaque,no_picture,RR,male,R,TR5,0,4,training_word,no_shift_word,3,3,mif,bEf,3,3,0,0.666667,bEs,3,3,0,1,3,0,0.666667,3,0,1,NA,2082s (~34.7 minutes)
4263,67,42,2,dialect,opaque,no_picture,RR,male,R,TR5,0,15,training_word,shifted_word,4,3,balf,bOlf,4,4,0,0.25,bOs,3,4,0,0.75,4,0,0.25,4,0,0.75,26s,2108s (~35.13 minutes)
4265,67,43,3,dialect,opaque,no_picture,RR,male,R,TR5,0,25,training_word,shifted_word,5,3,dasmu,dOsma,5,5,0,0.4,dOsmO,5,5,0,0.4,5,0,0.4,5,0,0.4,24s,2132s (~35.53 minutes)
4267,67,44,4,dialect,opaque,no_picture,RR,male,R,TR5,0,2,training_word,no_shift_word,3,3,fub,flub,4,4,0,0.25,flab,4,4,0,0.5,4,0,0.25,4,0,0.5,21s,2153s (~35.88 minutes)
4271,67,45,5,dialect,opaque,no_picture,RR,male,R,TR5,0,30,training_word,shifted_word,5,3,skEfi,skEfE,5,5,0,0.2,skEfE,5,5,0,0.2,5,0,0.2,5,0,0.2,88s (~1.47 minutes),2241s (~37.35 minutes)
4276,67,46,6,dialect,opaque,no_picture,RR,male,R,TR5,0,6,training_word,no_shift_word,3,3,lOm,blim,4,4,0,0.5,lEm,3,3,0,0.333333,3,0,0.333333,4,0,0.5,37s,2278s (~37.97 minutes)
4279,67,47,7,dialect,opaque,no_picture,RR,male,R,TR5,0,26,training_word,shifted_word,5,3,kublE,kubnE,5,5,0,0.2,kubnE,5,5,0,0.2,5,0,0.2,5,0,0.2,25s,2303s (~38.38 minutes)
4292,67,48,8,dialect,opaque,no_picture,RR,male,R,TR5,0,10,training_word,no_shift_word,4,3,blim,bnEd,4,4,0,0.75,bnEb,4,4,0,0.75,4,0,0.75,4,0,0.75,136s (~2.27 minutes),2439s (~40.65 minutes)
4294,67,49,9,dialect,opaque,no_picture,RR,male,R,TR5,0,37,training_word,shifted_word,6,3,blEkus,bnEkas,6,6,0,0.333333,bnEkEs,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,36s,2475s (~41.25 minutes)
4297,67,50,10,dialect,opaque,no_picture,RR,male,R,TR5,0,34,training_word,no_shift_word,5,3,flidu,flEdu,5,5,0,0.2,flEdu,5,5,0,0.2,5,0,0.2,5,0,0.2,31s,2506s (~41.77 minutes)
4298,67,51,1,dialect,opaque,no_picture,RR,male,R,TR6,0,4,training_word,no_shift_word,3,4,mif,bEf,3,3,0,0.666667,bEs,3,3,0,1,3,0,0.666667,3,0,1,NA,2534s (~42.23 minutes)
4299,67,52,2,dialect,opaque,no_picture,RR,male,R,TR6,0,6,training_word,no_shift_word,3,4,lOm,lEm,3,3,0,0.333333,lEm,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,19s,2553s (~42.55 minutes)
4300,67,53,3,dialect,opaque,no_picture,RR,male,R,TR6,0,34,training_word,no_shift_word,5,4,flidu,flidu,5,5,1,0,flidu,5,5,1,0,5,1,0,5,1,0,24s,2577s (~42.95 minutes)
4304,67,54,4,dialect,opaque,no_picture,RR,male,R,TR6,0,2,training_word,no_shift_word,3,4,fub,fub,3,3,1,0,sub,3,3,0,0.333333,3,1,0,3,0,0.333333,23s,2600s (~43.33 minutes)
4307,67,55,5,dialect,opaque,no_picture,RR,male,R,TR6,0,10,training_word,no_shift_word,4,4,blim,bnim,4,4,0,0.25,min,3,4,0,0.75,4,0,0.25,4,0,0.75,22s,2622s (~43.7 minutes)
4310,67,56,6,dialect,opaque,no_picture,RR,male,R,TR6,0,30,training_word,shifted_word,5,4,skEfi,skifE,5,5,0,0.4,skEfE,5,5,0,0.2,5,0,0.2,5,0,0.4,33s,2655s (~44.25 minutes)
4314,67,57,7,dialect,opaque,no_picture,RR,male,R,TR6,0,26,training_word,shifted_word,5,4,kublE,kubE,4,5,0,0.2,kubE,4,5,0,0.2,5,0,0.2,5,0,0.2,20s,2675s (~44.58 minutes)
4318,67,58,8,dialect,opaque,no_picture,RR,male,R,TR6,0,25,training_word,shifted_word,5,4,dasmu,dasmO,5,5,0,0.2,dasmu,5,5,1,0,5,1,0,5,0,0.2,25s,2700s (~45 minutes)
4322,67,59,9,dialect,opaque,no_picture,RR,male,R,TR6,0,15,training_word,shifted_word,4,4,balf,blEf,4,4,0,0.5,blEs,4,4,0,0.75,4,0,0.5,4,0,0.75,22s,2722s (~45.37 minutes)
4326,67,60,10,dialect,opaque,no_picture,RR,male,R,TR6,0,37,training_word,shifted_word,6,4,blEkus,nOkus,5,6,0,0.5,nOkus,5,6,0,0.5,6,0,0.5,6,0,0.5,29s,2751s (~45.85 minutes)
4328,67,61,1,dialect,opaque,no_picture,RR,male,R,TEST,0,16,testing_word,can_shift_word,4,0,dOlk,dOlk,4,4,1,0,dOlk,4,4,1,0,4,1,0,4,1,0,NA,2791s (~46.52 minutes)
4331,67,62,2,dialect,opaque,no_picture,RR,male,R,TEST,0,25,training_word,shifted_word,5,5,dasmu,dOsbu,5,5,0,0.4,dOspu,5,5,0,0.4,5,0,0.4,5,0,0.4,30s,2821s (~47.02 minutes)
4333,67,63,3,dialect,opaque,no_picture,RR,male,R,TEST,0,38,training_word,no_shift_word,6,5,snibOl,filnEdE,7,7,0,1,dlnEbE,6,6,0,0.833333,6,0,0.833333,7,0,1,25s,2846s (~47.43 minutes)
4334,67,64,4,dialect,opaque,no_picture,RR,male,R,TEST,0,22,training_word,no_shift_word,5,5,nOflE,nEblE,5,5,0,0.4,nEblE,5,5,0,0.4,5,0,0.4,5,0,0.4,16s,2862s (~47.7 minutes)
4336,67,65,5,dialect,opaque,no_picture,RR,male,R,TEST,0,42,testing_word,can_shift_word,6,0,flabun,flOblu,6,6,0,0.5,blOblu,6,6,0,0.666667,6,0,0.5,6,0,0.666667,16s,2878s (~47.97 minutes)
4337,67,66,6,dialect,opaque,no_picture,RR,male,R,TEST,0,27,training_word,shifted_word,5,5,bEsmi,bOsmE,5,5,0,0.4,bOsmE,5,5,0,0.4,5,0,0.4,5,0,0.4,14s,2892s (~48.2 minutes)
4338,67,67,7,dialect,opaque,no_picture,RR,male,R,TEST,0,1,training_word,shifted_word,3,5,nEf,nif,3,3,0,0.333333,nif,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,14s,2906s (~48.43 minutes)
4340,67,68,8,dialect,opaque,no_picture,RR,male,R,TEST,0,21,training_word,shifted_word,4,5,nEsk,nisk,4,4,0,0.25,nisk,4,4,0,0.25,4,0,0.25,4,0,0.25,15s,2921s (~48.68 minutes)
4342,67,69,9,dialect,opaque,no_picture,RR,male,R,TEST,0,40,training_word,shifted_word,6,5,flEsOd,fliskOd,7,7,0,0.285714,fliskOd,7,7,0,0.285714,7,0,0.285714,7,0,0.285714,22s,2943s (~49.05 minutes)
4347,67,70,10,dialect,opaque,no_picture,RR,male,R,TEST,0,23,testing_word,can_shift_word,5,0,dikla,dEsklO,6,6,0,0.5,dasklO,6,6,0,0.5,6,0,0.5,6,0,0.5,21s,2964s (~49.4 minutes)
4350,67,71,11,dialect,opaque,no_picture,RR,male,R,TEST,0,34,training_word,no_shift_word,5,5,flidu,slidu,5,5,0,0.2,flidu,5,5,1,0,5,1,0,5,0,0.2,16s,2980s (~49.67 minutes)
4353,67,72,12,dialect,opaque,no_picture,RR,male,R,TEST,0,12,testing_word,can_shift_word,4,0,skub,skub,4,4,1,0,skub,4,4,1,0,4,1,0,4,1,0,20s,3000s (~50 minutes)
4354,67,73,13,dialect,opaque,no_picture,RR,male,R,TEST,0,15,training_word,shifted_word,4,5,balf,bOlf,4,4,0,0.25,bOs,3,4,0,0.75,4,0,0.25,4,0,0.75,16s,3016s (~50.27 minutes)
4356,67,74,14,dialect,opaque,no_picture,RR,male,R,TEST,0,28,testing_word,can_shift_word,5,0,luskO,lOskO,5,5,0,0.2,lOskO,5,5,0,0.2,5,0,0.2,5,0,0.2,16s,3032s (~50.53 minutes)
4358,67,75,15,dialect,opaque,no_picture,RR,male,R,TEST,0,36,testing_word,can_shift_word,6,0,skOnEf,skOnEf,6,6,1,0,skOnEf,6,6,1,0,6,1,0,6,1,0,16s,3048s (~50.8 minutes)
4360,67,76,16,dialect,opaque,no_picture,RR,male,R,TEST,0,19,testing_word,can_shift_word,4,0,suld,sul,3,4,0,0.25,sOl,3,4,0,0.5,4,0,0.25,4,0,0.5,19s,3067s (~51.12 minutes)
4362,67,77,17,dialect,opaque,no_picture,RR,male,R,TEST,0,2,training_word,no_shift_word,3,5,fub,blub,4,4,0,0.5,flub,4,4,0,0.25,4,0,0.25,4,0,0.5,15s,3082s (~51.37 minutes)
4364,67,78,18,dialect,opaque,no_picture,RR,male,R,TEST,0,26,training_word,shifted_word,5,5,kublE,kubE,4,5,0,0.2,kubE,4,5,0,0.2,5,0,0.2,5,0,0.2,23s,3105s (~51.75 minutes)
4366,67,79,19,dialect,opaque,no_picture,RR,male,R,TEST,0,6,training_word,no_shift_word,3,5,lOm,lEm,3,3,0,0.333333,lEm,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,15s,3120s (~52 minutes)
4368,67,80,20,dialect,opaque,no_picture,RR,male,R,TEST,0,13,training_word,no_shift_word,4,5,flOb,flub,4,4,0,0.25,flOd,4,4,0,0.25,4,0,0.25,4,0,0.25,18s,3138s (~52.3 minutes)
